type,name,id,created,binary_ref.type,binary_ref.name,binary_ref.parent_directory_ref.type,binary_ref.parent_directory_ref.path,binary_ref.parent_directory_ref.id,binary_ref.id,pid,opened_connection_refs_count,creator_user_ref.type,creator_user_ref.user_id,creator_user_ref.id,x_contained_by_ref,first_observed,last_observed,number_observed,binary_ref.hashes.MD5,command_line,parent_ref.type,parent_ref.name,parent_ref.binary_ref.type,parent_ref.binary_ref.name,parent_ref.binary_ref.parent_directory_ref.type,parent_ref.binary_ref.parent_directory_ref.path,parent_ref.binary_ref.parent_directory_ref.id,parent_ref.binary_ref.id,parent_ref.pid,parent_ref.command_line,parent_ref.id,command_line_entropy,command_line_len,suspicion_score,opened_connection_refs
file,powershell.exe,file--731a7a4-0d78-433f-9255-0c1138429b69_1,,,,,,,,,,,,,observed-data--d731a7a4-0d78-433f-9255-0c1138429b69,2019-05-07T11:57:43.433Z,2019-05-07T11:57:43.433Z,1.0,,,,,,,,,,,,,,0.0,0,0,
file,powershell.exe,file--3da6a793-3f3d-4ea2-8974-fc654881bdd6_1,,,,,,,,,,,,,observed-data--3da6a793-3f3d-4ea2-8974-fc654881bdd6,2019-05-18T20:43:41.175Z,2019-05-18T20:43:41.175Z,1.0,,,,,,,,,,,,,,0.0,0,0,
file,powershell.exe,file--f39c3c-a535-4da2-baf5-f1157d463a74_1,,,,,,,,,,,,,observed-data--daf39c3c-a535-4da2-baf5-f1157d463a74,2019-05-18T20:43:41.175Z,2019-05-18T20:43:41.175Z,1.0,,,,,,,,,,,,,,0.0,0,0,
user-account,,user-account--953e99d8-b5ee-41a2-a0a2-0ed5dca12903_4,,,,,,,,,,,,,observed-data--953e99d8-b5ee-41a2-a0a2-0ed5dca12903,2019-05-18T20:43:36.534Z,2019-05-18T20:43:36.534Z,1.0,,,,,,,,,,,,,,0.0,0,0,
process,powershell.exe,process--fe7bbc-c3d8-49a0-a412-0505990d5237_0,,file,powershell.exe,directory,C:\Windows\System32\WindowsPowerShell\v1.0,directory--fe7bbc-c3d8-49a0-a412-0505990d5237_2,file--fe7bbc-c3d8-49a0-a412-0505990d5237_1,5204.0,,user-account,S-1-5-18,user-account--fe7bbc-c3d8-49a0-a412-0505990d5237_4,observed-data--ddfe7bbc-c3d8-49a0-a412-0505990d5237,2019-05-18T20:43:41.284Z,2019-05-18T20:43:41.284Z,1.0,,,,,,,,,,,,,,0.0,0,0,
file,powershell.exe,file--6b4d2245-b3ce-4671-b85a-570b940a57f7_1,,,,,,,,,,,,,observed-data--6b4d2245-b3ce-4671-b85a-570b940a57f7,2019-05-18T20:43:41.175Z,2019-05-18T20:43:41.175Z,1.0,,,,,,,,,,,,,,0.0,0,0,
file,powershell.exe,file--9556baeb-f9d9-411a-95ab-fd1c458d7aea_1,,,,,,,,,,,,,observed-data--9556baeb-f9d9-411a-95ab-fd1c458d7aea,2019-05-18T20:43:29.862Z,2019-05-18T20:43:29.862Z,1.0,,,,,,,,,,,,,,0.0,0,0,
process,svchost.exe,process--535c-ac0f-4ea1-b971-e17efb33e6b4_0,,file,svchost.exe,directory,C:\Windows\System32,directory--535c-ac0f-4ea1-b971-e17efb33e6b4_2,file--535c-ac0f-4ea1-b971-e17efb33e6b4_1,292.0,1.0,user-account,S-1-5-18,user-account--535c-ac0f-4ea1-b971-e17efb33e6b4_6,observed-data--aeba535c-ac0f-4ea1-b971-e17efb33e6b4,2019-05-18T20:43:04.643Z,2019-05-18T20:43:04.643Z,1.0,,,,,,,,,,,,,,0.0,0,0,
process,powershell.exe,process--757d105d-d3d6-49d8-bd81-d145964668de_0,,file,powershell.exe,directory,C:\Windows\System32\WindowsPowerShell\v1.0,directory--757d105d-d3d6-49d8-bd81-d145964668de_2,file--757d105d-d3d6-49d8-bd81-d145964668de_1,5204.0,,user-account,S-1-5-18,user-account--757d105d-d3d6-49d8-bd81-d145964668de_4,observed-data--757d105d-d3d6-49d8-bd81-d145964668de,2019-05-18T20:43:41.175Z,2019-05-18T20:43:41.175Z,1.0,,,,,,,,,,,,,,0.0,0,0,
directory,,directory--16bea13b-46c0-4e45-8c56-adb43b38a32b_2,,,,,,,,,,,,,observed-data--16bea13b-46c0-4e45-8c56-adb43b38a32b,2019-05-18T20:44:10.050Z,2019-05-18T20:44:10.050Z,1.0,,,,,,,,,,,,,,0.0,0,0,
user-account,,user-account--9269fbfc-5739-40bc-b3bd-8c53cfa69f7d_6,,,,,,,,,,,,,observed-data--9269fbfc-5739-40bc-b3bd-8c53cfa69f7d,2019-05-07T11:56:52.995Z,2019-05-07T11:56:52.995Z,1.0,,,,,,,,,,,,,,0.0,0,0,
observed-data,,observed-data--7d092384-59e7-484e-af93-467f4be6f3f6,2020-08-12T09:53:20.406Z,,,,,,,,,,,,,2019-05-18T20:43:36.920Z,2019-05-18T20:43:36.920Z,1.0,,,,,,,,,,,,,,0.0,0,0,
process,powershell.exe,process--6a52c957-2ccf-4281-b5a3-68f56a3c0757_0,,file,powershell.exe,directory,C:\Windows\System32\WindowsPowerShell\v1.0,directory--6a52c957-2ccf-4281-b5a3-68f56a3c0757_2,file--6a52c957-2ccf-4281-b5a3-68f56a3c0757_1,5172.0,1.0,user-account,S-1-5-18,user-account--6a52c957-2ccf-4281-b5a3-68f56a3c0757_6,observed-data--6a52c957-2ccf-4281-b5a3-68f56a3c0757,2019-05-07T11:57:23.027Z,2019-05-07T11:57:23.027Z,1.0,,,,,,,,,,,,,,0.0,0,0,
windows-registry-key,,windows-registry-key--999b55d1-1206-4607-b6ff-95fe7c94f481_3,,,,,,,,,,,,,observed-data--999b55d1-1206-4607-b6ff-95fe7c94f481,2019-05-18T20:43:36.534Z,2019-05-18T20:43:36.534Z,1.0,,,,,,,,,,,,,,0.0,0,0,
network-traffic,,network-traffic--c684074-ebb3-4ae6-9c35-d963dd34a84f_4,,,,,,,,,,,,,observed-data--ac684074-ebb3-4ae6-9c35-d963dd34a84f,2019-05-18T20:43:10.571Z,2019-05-18T20:43:10.571Z,1.0,,,,,,,,,,,,,,0.0,0,0,
file,powershell.exe,file--4ae3c1d1-a54e-45e0-a8a8-38e80aad493f_1,,,,,,,,,,,,,observed-data--4ae3c1d1-a54e-45e0-a8a8-38e80aad493f,2019-05-18T20:43:41.175Z,2019-05-18T20:43:41.175Z,1.0,,,,,,,,,,,,,,0.0,0,0,
file,notepad.exe,file--0cc0f051-8f9a-44ea-84b8-c00dba40cf1a_1,,,,,,,,,,,,,observed-data--0cc0f051-8f9a-44ea-84b8-c00dba40cf1a,2019-05-07T11:56:37.034Z,2019-05-07T11:56:37.034Z,1.0,,,,,,,,,,,,,,0.0,0,0,
file,powershell.exe,file--2b978c9-7c2f-4d51-ab53-35fd71e6adb6_1,,,,,,,,,,,,,observed-data--e2b978c9-7c2f-4d51-ab53-35fd71e6adb6,2019-05-18T20:43:41.175Z,2019-05-18T20:43:41.175Z,1.0,,,,,,,,,,,,,,0.0,0,0,
file,powershell.exe,file--15acac61-4dd4-4f9c-8c1b-023aaa457824_1,,,,,,,,,,,,,observed-data--15acac61-4dd4-4f9c-8c1b-023aaa457824,2019-05-18T20:43:43.273Z,2019-05-18T20:43:43.273Z,1.0,,,,,,,,,,,,,,0.0,0,0,
user-account,,user-account--21e1442b-0745-4fb8-b09c-0c6d97357115_6,,,,,,,,,,,,,observed-data--21e1442b-0745-4fb8-b09c-0c6d97357115,2019-05-18T20:43:10.571Z,2019-05-18T20:43:10.571Z,1.0,,,,,,,,,,,,,,0.0,0,0,
directory,,directory--0b5e4114-ec0a-4f84-894f-9eeb76651928_2,,,,,,,,,,,,,observed-data--0b5e4114-ec0a-4f84-894f-9eeb76651928,2019-05-18T20:43:43.273Z,2019-05-18T20:43:43.273Z,1.0,,,,,,,,,,,,,,0.0,0,0,
observed-data,,observed-data--c34af023-5140-4283-83fd-5f7bbb8cc9ec,2020-08-12T09:53:20.547Z,,,,,,,,,,,,,2019-05-18T20:43:46.190Z,2019-05-18T20:43:46.190Z,1.0,,,,,,,,,,,,,,0.0,0,0,
user-account,,user-account--45e7c301-c727-4d70-9efe-b6e2d425b8ea_4,,,,,,,,,,,,,observed-data--45e7c301-c727-4d70-9efe-b6e2d425b8ea,2019-05-18T20:43:45.753Z,2019-05-18T20:43:45.753Z,1.0,,,,,,,,,,,,,,0.0,0,0,
file,powershell.exe,file--82f13d9-c658-4acf-ac30-2461f8ff382f_1,,,,,,,,,,,,,observed-data--b82f13d9-c658-4acf-ac30-2461f8ff382f,2019-05-18T20:43:04.144Z,2019-05-18T20:43:04.144Z,1.0,,,,,,,,,,,,,,0.0,0,0,
directory,,directory--84fdbda1-0a91-48bf-bb02-684e6d265b39_2,,,,,,,,,,,,,observed-data--84fdbda1-0a91-48bf-bb02-684e6d265b39,2019-05-07T11:56:53.410Z,2019-05-07T11:56:53.410Z,1.0,,,,,,,,,,,,,,0.0,0,0,
directory,,directory--26821af-79d0-4a65-a457-b3d93b01e6f0_2,,,,,,,,,,,,,observed-data--d26821af-79d0-4a65-a457-b3d93b01e6f0,2019-05-18T20:43:37.862Z,2019-05-18T20:43:37.862Z,1.0,,,,,,,,,,,,,,0.0,0,0,
ipv4-addr,,ipv4-addr--c689db16-fa71-4888-9b1d-e77ec223f9e2_4,,,,,,,,,,,,,observed-data--c689db16-fa71-4888-9b1d-e77ec223f9e2,2019-05-18T20:43:04.355Z,2019-05-18T20:43:04.355Z,1.0,,,,,,,,,,,,,,0.0,0,0,
ipv4-addr,,ipv4-addr--80e0e5d1-e39f-4493-993d-f88248d80a27_3,,,,,,,,,,,,,observed-data--80e0e5d1-e39f-4493-993d-f88248d80a27,2019-05-07T11:57:30.535Z,2019-05-07T11:57:30.535Z,1.0,,,,,,,,,,,,,,0.0,0,0,
user-account,,user-account--f98a2b1f-5b54-4ad0-977f-ba06e9cd56a6_6,,,,,,,,,,,,,observed-data--f98a2b1f-5b54-4ad0-977f-ba06e9cd56a6,2019-05-07T11:57:33.245Z,2019-05-07T11:57:33.245Z,1.0,,,,,,,,,,,,,,0.0,0,0,
process,powershell.exe,process--61d061a-2536-44f6-b171-29de66b20ad7_0,,file,powershell.exe,directory,C:\Windows\System32\WindowsPowerShell\v1.0,directory--61d061a-2536-44f6-b171-29de66b20ad7_2,file--61d061a-2536-44f6-b171-29de66b20ad7_1,5204.0,1.0,user-account,S-1-5-18,user-account--61d061a-2536-44f6-b171-29de66b20ad7_6,observed-data--d61d061a-2536-44f6-b171-29de66b20ad7,2019-05-07T11:57:20.322Z,2019-05-07T11:57:20.322Z,1.0,,,,,,,,,,,,,,0.0,0,0,
directory,,directory--8e637b2-53fa-409f-ade7-d72186008ce8_2,,,,,,,,,,,,,observed-data--e8e637b2-53fa-409f-ade7-d72186008ce8,2019-05-18T20:43:37.929Z,2019-05-18T20:43:37.929Z,1.0,,,,,,,,,,,,,,0.0,0,0,
process,powershell.exe,process--f8e8-fdc6-42ec-9531-26fe05681fa2_0,,file,powershell.exe,directory,C:\Windows\System32\WindowsPowerShell\v1.0,directory--f8e8-fdc6-42ec-9531-26fe05681fa2_2,file--f8e8-fdc6-42ec-9531-26fe05681fa2_1,5204.0,,user-account,S-1-5-18,user-account--f8e8-fdc6-42ec-9531-26fe05681fa2_4,observed-data--bdeaf8e8-fdc6-42ec-9531-26fe05681fa2,2019-05-18T20:43:41.175Z,2019-05-18T20:43:41.175Z,1.0,,,,,,,,,,,,,,0.0,0,0,
user-account,,user-account--86d5f7da-c937-4cd3-922f-cb16bda1b9ba_4,,,,,,,,,,,,,observed-data--86d5f7da-c937-4cd3-922f-cb16bda1b9ba,2019-05-18T20:43:43.456Z,2019-05-18T20:43:43.456Z,1.0,,,,,,,,,,,,,,0.0,0,0,
directory,,directory--32deb-ec6b-4054-87a7-c7fc0e1d16db_2,,,,,,,,,,,,,observed-data--baa32deb-ec6b-4054-87a7-c7fc0e1d16db,2019-05-18T20:43:43.831Z,2019-05-18T20:43:43.831Z,1.0,,,,,,,,,,,,,,0.0,0,0,
windows-registry-key,,windows-registry-key--19b7720d-24d3-4cc8-81c1-5e6beb2debea_3,,,,,,,,,,,,,observed-data--19b7720d-24d3-4cc8-81c1-5e6beb2debea,2019-05-18T20:43:41.175Z,2019-05-18T20:43:41.175Z,1.0,,,,,,,,,,,,,,0.0,0,0,
windows-registry-key,,windows-registry-key--4a4943da-908f-4db8-a688-04d7e0b3d6f6_3,,,,,,,,,,,,,observed-data--4a4943da-908f-4db8-a688-04d7e0b3d6f6,2019-05-18T20:44:47.456Z,2019-05-18T20:44:47.456Z,1.0,,,,,,,,,,,,,,0.0,0,0,
ipv4-addr,,ipv4-addr--61d061a-2536-44f6-b171-29de66b20ad7_5,,,,,,,,,,,,,observed-data--d61d061a-2536-44f6-b171-29de66b20ad7,2019-05-07T11:57:20.322Z,2019-05-07T11:57:20.322Z,1.0,,,,,,,,,,,,,,0.0,0,0,
directory,,directory--16bea13b-46c0-4e45-8c56-adb43b38a32b_2,,,,,,,,,,,,,observed-data--16bea13b-46c0-4e45-8c56-adb43b38a32b,2019-05-18T20:44:10.050Z,2019-05-18T20:44:10.050Z,1.0,,,,,,,,,,,,,,0.0,0,0,
directory,,directory--5f0434c7-1351-4a63-9965-34f92c91f4d7_2,,,,,,,,,,,,,observed-data--5f0434c7-1351-4a63-9965-34f92c91f4d7,2019-05-18T20:43:43.456Z,2019-05-18T20:43:43.456Z,1.0,,,,,,,,,,,,,,0.0,0,0,
process,powershell.exe,process--f64d9551-5c6e-4e60-8b2b-09298134736d_0,,file,powershell.exe,directory,C:\Windows\System32\WindowsPowerShell\v1.0,directory--f64d9551-5c6e-4e60-8b2b-09298134736d_2,file--f64d9551-5c6e-4e60-8b2b-09298134736d_1,5204.0,,user-account,S-1-5-18,user-account--f64d9551-5c6e-4e60-8b2b-09298134736d_4,observed-data--f64d9551-5c6e-4e60-8b2b-09298134736d,2019-05-18T20:43:41.284Z,2019-05-18T20:43:41.284Z,1.0,,,,,,,,,,,,,,0.0,0,0,
observed-data,,observed-data--6d02ca58-e6c7-4b49-8f7a-6996f672c3d1,2020-08-12T09:53:20.359Z,,,,,,,,,,,,,2019-05-18T20:43:01.519Z,2019-05-18T20:43:01.519Z,1.0,,,,,,,,,,,,,,0.0,0,0,
user-account,,user-account--873ff407-2a05-45c6-aabc-e194758a7176_4,,,,,,,,,,,,,observed-data--873ff407-2a05-45c6-aabc-e194758a7176,2019-05-18T20:43:14.050Z,2019-05-18T20:43:14.050Z,1.0,,,,,,,,,,,,,,0.0,0,0,
process,powershell.exe,process--fe43c723-9ca8-4120-97dc-23a707615dfc_0,,file,powershell.exe,directory,C:\Windows\System32\WindowsPowerShell\v1.0,directory--fe43c723-9ca8-4120-97dc-23a707615dfc_2,file--fe43c723-9ca8-4120-97dc-23a707615dfc_1,5204.0,,user-account,S-1-5-18,user-account--fe43c723-9ca8-4120-97dc-23a707615dfc_4,observed-data--fe43c723-9ca8-4120-97dc-23a707615dfc,2019-05-18T20:43:41.175Z,2019-05-18T20:43:41.175Z,1.0,,,,,,,,,,,,,,0.0,0,0,
windows-registry-key,,windows-registry-key--fd985110-f458-4a30-94bd-e18a4925b262_3,,,,,,,,,,,,,observed-data--fd985110-f458-4a30-94bd-e18a4925b262,2019-05-18T20:43:43.456Z,2019-05-18T20:43:43.456Z,1.0,,,,,,,,,,,,,,0.0,0,0,
file,powershell.exe,file--3015ff90-b961-4de2-ac9e-b83a64c35b45_1,,,,,,,,,,,,,observed-data--3015ff90-b961-4de2-ac9e-b83a64c35b45,2019-05-18T20:43:46.034Z,2019-05-18T20:43:46.034Z,1.0,,,,,,,,,,,,,,0.0,0,0,
directory,,directory--7ae8291b-cff4-4c23-adfb-7093bebf9944_2,,,,,,,,,,,,,observed-data--7ae8291b-cff4-4c23-adfb-7093bebf9944,2019-05-18T20:43:43.972Z,2019-05-18T20:43:43.972Z,1.0,,,,,,,,,,,,,,0.0,0,0,
observed-data,,observed-data--de550a75-47a8-4633-9698-a9f3dec391c7,2020-08-12T09:53:20.362Z,,,,,,,,,,,,,2019-05-07T11:56:22.026Z,2019-05-07T11:56:22.026Z,1.0,,,,,,,,,,,,,,0.0,0,0,
directory,,directory--0ad14b73-a858-4b9d-a071-e2a75cbdd368_2,,,,,,,,,,,,,observed-data--0ad14b73-a858-4b9d-a071-e2a75cbdd368,2019-05-18T20:43:45.753Z,2019-05-18T20:43:45.753Z,1.0,,,,,,,,,,,,,,0.0,0,0,
observed-data,,observed-data--5a65a6cc-6715-495d-b221-2fbf575573d0,2020-08-12T09:53:20.501Z,,,,,,,,,,,,,2019-05-18T20:43:43.300Z,2019-05-18T20:43:43.300Z,1.0,,,,,,,,,,,,,,0.0,0,0,
process,powershell.exe,process--c01fcfa1-dc59-41af-919f-b647b047aa4f_0,,file,powershell.exe,directory,C:\Windows\System32\WindowsPowerShell\v1.0,directory--c01fcfa1-dc59-41af-919f-b647b047aa4f_2,file--c01fcfa1-dc59-41af-919f-b647b047aa4f_1,5204.0,,user-account,S-1-5-18,user-account--c01fcfa1-dc59-41af-919f-b647b047aa4f_4,observed-data--c01fcfa1-dc59-41af-919f-b647b047aa4f,2019-05-18T20:43:41.175Z,2019-05-18T20:43:41.175Z,1.0,,,,,,,,,,,,,,0.0,0,0,
ipv4-addr,,ipv4-addr--7122c79-f641-4679-a2a7-f95cf19dd110_2,,,,,,,,,,,,,observed-data--a7122c79-f641-4679-a2a7-f95cf19dd110,2019-05-07T11:57:48.291Z,2019-05-07T11:57:48.291Z,1.0,,,,,,,,,,,,,,0.0,0,0,
windows-registry-key,,windows-registry-key--fac93d9f-bebe-45af-86e7-34538444edcd_3,,,,,,,,,,,,,observed-data--fac93d9f-bebe-45af-86e7-34538444edcd,2019-05-18T20:43:36.722Z,2019-05-18T20:43:36.722Z,1.0,,,,,,,,,,,,,,0.0,0,0,
process,powershell.exe,process--90b0e121-6480-491b-85bb-f80098a96844_0,,file,powershell.exe,directory,C:\Windows\System32\WindowsPowerShell\v1.0,directory--90b0e121-6480-491b-85bb-f80098a96844_2,file--90b0e121-6480-491b-85bb-f80098a96844_1,5204.0,,user-account,S-1-5-18,user-account--90b0e121-6480-491b-85bb-f80098a96844_4,observed-data--90b0e121-6480-491b-85bb-f80098a96844,2019-05-18T20:43:43.456Z,2019-05-18T20:43:43.456Z,1.0,,,,,,,,,,,,,,0.0,0,0,
file,powershell.exe,file--cb32a44e-4e64-4a29-8876-9dbf039712a0_1,,,,,,,,,,,,,observed-data--cb32a44e-4e64-4a29-8876-9dbf039712a0,2019-05-18T20:43:45.753Z,2019-05-18T20:43:45.753Z,1.0,,,,,,,,,,,,,,0.0,0,0,
network-traffic,,network-traffic--71fab098-1f08-4f4b-8f2c-257304bfdc9b_4,,,,,,,,,,,,,observed-data--71fab098-1f08-4f4b-8f2c-257304bfdc9b,2019-05-07T11:57:04.145Z,2019-05-07T11:57:04.145Z,1.0,,,,,,,,,,,,,,0.0,0,0,
process,notepad.exe,process--31d5818c-6e4c-4990-bafa-3502ad7d0c7e_0,,file,notepad.exe,directory,C:\Windows\system32,directory--31d5818c-6e4c-4990-bafa-3502ad7d0c7e_2,file--31d5818c-6e4c-4990-bafa-3502ad7d0c7e_1,7924.0,,user-account,S-1-5-18,user-account--31d5818c-6e4c-4990-bafa-3502ad7d0c7e_4,observed-data--31d5818c-6e4c-4990-bafa-3502ad7d0c7e,2019-05-18T20:43:29.316Z,2019-05-18T20:43:29.316Z,1.0,,,,,,,,,,,,,,0.0,0,0,
directory,,directory--1bfde5-9376-49f4-99aa-b7d87e9cb9d8_2,,,,,,,,,,,,,observed-data--bd1bfde5-9376-49f4-99aa-b7d87e9cb9d8,2019-05-18T20:43:36.159Z,2019-05-18T20:43:36.159Z,1.0,,,,,,,,,,,,,,0.0,0,0,
directory,,directory--178e429-9095-40e3-a9df-e7485842af50_2,,,,,,,,,,,,,observed-data--d178e429-9095-40e3-a9df-e7485842af50,2019-05-18T20:43:41.175Z,2019-05-18T20:43:41.175Z,1.0,,,,,,,,,,,,,,0.0,0,0,
directory,,directory--4e6cedf0-ddd3-4147-86bd-4416573a8444_2,,,,,,,,,,,,,observed-data--4e6cedf0-ddd3-4147-86bd-4416573a8444,2019-05-18T20:43:43.273Z,2019-05-18T20:43:43.273Z,1.0,,,,,,,,,,,,,,0.0,0,0,
windows-registry-key,,windows-registry-key--69d663c7-1f7d-4d15-9ba6-1368da9f566b_3,,,,,,,,,,,,,observed-data--69d663c7-1f7d-4d15-9ba6-1368da9f566b,2019-05-18T20:43:41.175Z,2019-05-18T20:43:41.175Z,1.0,,,,,,,,,,,,,,0.0,0,0,
user-account,,user-account--549432-b240-4ddc-ad2a-cf41aefbbf48_4,,,,,,,,,,,,,observed-data--be549432-b240-4ddc-ad2a-cf41aefbbf48,2019-05-18T20:43:45.753Z,2019-05-18T20:43:45.753Z,1.0,,,,,,,,,,,,,,0.0,0,0,
file,powershell.exe,file--376faa61-f928-458f-b3a3-baeb1b8efc5e_1,,,,,,,,,,,,,observed-data--376faa61-f928-458f-b3a3-baeb1b8efc5e,2019-05-18T20:43:43.815Z,2019-05-18T20:43:43.815Z,1.0,,,,,,,,,,,,,,0.0,0,0,
ipv4-addr,,ipv4-addr--c689db16-fa71-4888-9b1d-e77ec223f9e2_2,,,,,,,,,,,,,observed-data--c689db16-fa71-4888-9b1d-e77ec223f9e2,2019-05-18T20:43:04.355Z,2019-05-18T20:43:04.355Z,1.0,,,,,,,,,,,,,,0.0,0,0,
directory,,directory--cf9e6cfa-eb8c-4561-9731-c600addca13b_2,,,,,,,,,,,,,observed-data--cf9e6cfa-eb8c-4561-9731-c600addca13b,2019-05-18T20:43:41.175Z,2019-05-18T20:43:41.175Z,1.0,,,,,,,,,,,,,,0.0,0,0,
file,powershell.exe,file--7ae8291b-cff4-4c23-adfb-7093bebf9944_1,,,,,,,,,,,,,observed-data--7ae8291b-cff4-4c23-adfb-7093bebf9944,2019-05-18T20:43:43.972Z,2019-05-18T20:43:43.972Z,1.0,,,,,,,,,,,,,,0.0,0,0,
directory,,directory--78d77af3-9290-41a7-af94-d5fa0f2feba5_2,,,,,,,,,,,,,observed-data--78d77af3-9290-41a7-af94-d5fa0f2feba5,2019-05-18T20:44:20.456Z,2019-05-18T20:44:20.456Z,1.0,,,,,,,,,,,,,,0.0,0,0,
user-account,,user-account--f12b85d5-7249-40d2-bd3c-fe367e2628c9_4,,,,,,,,,,,,,observed-data--f12b85d5-7249-40d2-bd3c-fe367e2628c9,2019-05-18T20:43:43.273Z,2019-05-18T20:43:43.273Z,1.0,,,,,,,,,,,,,,0.0,0,0,
observed-data,,observed-data--c01fcfa1-dc59-41af-919f-b647b047aa4f,2020-08-12T09:53:20.427Z,,,,,,,,,,,,,2019-05-18T20:43:41.175Z,2019-05-18T20:43:41.175Z,1.0,,,,,,,,,,,,,,0.0,0,0,
observed-data,,observed-data--b0f4b502-4a42-47e4-95d6-6ef75c271be2,2020-08-12T09:53:20.449Z,,,,,,,,,,,,,2019-05-18T20:43:41.175Z,2019-05-18T20:43:41.175Z,1.0,,,,,,,,,,,,,,0.0,0,0,
process,powershell.exe,process--647c45b-b8b2-42da-a20b-81038a9df0fc_0,,file,powershell.exe,directory,C:\Windows\System32\WindowsPowerShell\v1.0,directory--647c45b-b8b2-42da-a20b-81038a9df0fc_2,file--647c45b-b8b2-42da-a20b-81038a9df0fc_1,5204.0,,user-account,S-1-5-18,user-account--647c45b-b8b2-42da-a20b-81038a9df0fc_4,observed-data--e647c45b-b8b2-42da-a20b-81038a9df0fc,2019-05-18T20:43:41.284Z,2019-05-18T20:43:41.284Z,1.0,,,,,,,,,,,,,,0.0,0,0,
file,powershell.exe,file--6f00071f-a14f-4666-88a6-ac2ea6a95de1_1,,,,,,,,,,,,,observed-data--6f00071f-a14f-4666-88a6-ac2ea6a95de1,2019-05-18T20:43:41.175Z,2019-05-18T20:43:41.175Z,1.0,,,,,,,,,,,,,,0.0,0,0,
file,powershell.exe,file--4e8baad-4afa-4adb-853e-51ee589c3137_1,,,,,,,,,,,,,observed-data--a4e8baad-4afa-4adb-853e-51ee589c3137,2019-05-18T20:43:43.456Z,2019-05-18T20:43:43.456Z,1.0,,,,,,,,,,,,,,0.0,0,0,
observed-data,,observed-data--546be6cc-dd96-4c03-9cd6-3b33cb67623a,2020-08-12T09:53:20.461Z,,,,,,,,,,,,,2019-05-18T20:43:41.175Z,2019-05-18T20:43:41.175Z,1.0,,,,,,,,,,,,,,0.0,0,0,
directory,,directory--4300bcc0-888e-4709-b8fc-2e654c7ac956_2,,,,,,,,,,,,,observed-data--4300bcc0-888e-4709-b8fc-2e654c7ac956,2019-05-18T20:43:37.198Z,2019-05-18T20:43:37.198Z,1.0,,,,,,,,,,,,,,0.0,0,0,
user-account,,user-account--4607d9d6-f28e-46ac-9f8c-2c91930f0d09_4,,,,,,,,,,,,,observed-data--4607d9d6-f28e-46ac-9f8c-2c91930f0d09,2019-05-18T20:43:49.847Z,2019-05-18T20:43:49.847Z,1.0,,,,,,,,,,,,,,0.0,0,0,
windows-registry-key,,windows-registry-key--7f39df81-0307-4b75-973b-960ab4e8e472_3,,,,,,,,,,,,,observed-data--7f39df81-0307-4b75-973b-960ab4e8e472,2019-05-18T20:43:19.159Z,2019-05-18T20:43:19.159Z,1.0,,,,,,,,,,,,,,0.0,0,0,
windows-registry-key,,windows-registry-key--f39c3c-a535-4da2-baf5-f1157d463a74_3,,,,,,,,,,,,,observed-data--daf39c3c-a535-4da2-baf5-f1157d463a74,2019-05-18T20:43:41.175Z,2019-05-18T20:43:41.175Z,1.0,,,,,,,,,,,,,,0.0,0,0,
process,powershell.exe,process--1aedb29e-d7e7-4a1b-acdb-e91ec1450ec2_0,,file,powershell.exe,directory,C:\Windows\System32\WindowsPowerShell\v1.0,directory--1aedb29e-d7e7-4a1b-acdb-e91ec1450ec2_2,file--1aedb29e-d7e7-4a1b-acdb-e91ec1450ec2_1,5204.0,,user-account,S-1-5-18,user-account--1aedb29e-d7e7-4a1b-acdb-e91ec1450ec2_4,observed-data--1aedb29e-d7e7-4a1b-acdb-e91ec1450ec2,2019-05-18T20:43:41.175Z,2019-05-18T20:43:41.175Z,1.0,,,,,,,,,,,,,,0.0,0,0,
windows-registry-key,,windows-registry-key--26b0ed6b-9a2e-4bfb-9586-b5b25f58ec4e_3,,,,,,,,,,,,,observed-data--26b0ed6b-9a2e-4bfb-9586-b5b25f58ec4e,2019-05-18T20:43:41.175Z,2019-05-18T20:43:41.175Z,1.0,,,,,,,,,,,,,,0.0,0,0,
file,powershell.exe,file--089606-831d-4578-af7a-e8cf86192883_1,,,,,,,,,,,,,observed-data--ad089606-831d-4578-af7a-e8cf86192883,2019-05-18T20:43:43.831Z,2019-05-18T20:43:43.831Z,1.0,,,,,,,,,,,,,,0.0,0,0,
user-account,,user-account--7249d83-6d05-445f-9e19-da42025ea145_4,,,,,,,,,,,,,observed-data--a7249d83-6d05-445f-9e19-da42025ea145,2019-05-18T20:43:41.284Z,2019-05-18T20:43:41.284Z,1.0,,,,,,,,,,,,,,0.0,0,0,
observed-data,,observed-data--8b0c5c7f-4774-4e20-a344-93bd1fcb648a,2020-08-12T09:53:20.484Z,,,,,,,,,,,,,2019-05-18T20:43:43.273Z,2019-05-18T20:43:43.273Z,1.0,,,,,,,,,,,,,,0.0,0,0,
